id,text,label
train_014464,Chất_lượng sản_phẩm tuyệt_vời mà mang rộng quá huhu,0
train_014465,""" Tôi đang dùng và không chê được điều gì so với tầm tiền ! Cảm_biến vân tay rất chuẩn , máy cứng_cáp , đẹp , chạy mọi app rất mượt , màn_hình thật long_lanh .... tóm_lại rất hài_lòng . """,0
train_014466,Shop phục_vụ rất tốt Đóng_gói sản_phẩm rất đẹp và chắc_chắn Date xa . Sẽ ủng_hộ shop dài_dài,0
train_014467,"Đây là cuộc_chơi đầu_tiên của offroad Vietnam ra thế_giới nói_chung , mong các bạn sẽ đem vinh_quang về cho đội nhà . .",1
train_014468,Hàng chất_lượng kém không đúng như hình quảng_cáo,1
train_014469,Chất_lượng sản_phẩm tuyệt_vời Đúng màu e thích nữa : ) ),0
train_014470,Giày đẹp hơi cứng 1 xíu . Nhưng giá_cẢ ntn thì quá là ok . Lười chụp ẻng nên k đăng chứ đẹp hơn mình tưởng_tượng,0
train_014471,Mình tưởng chăn to mà nhận đc chăn nhỏ . Có 90x120 à . Chất cũng k đc đẹp như chăn trc mình đã mua,1
train_014472,Mình k biết phân_biệt hàng thật giả nhuƯng nếu xem trên mạng thì hàng nhà mình giống hàng giả lắm bạn ạ,1
train_014473,Giao hàng lâu nắp vênh phải ấn lại ( ko biết chịu dc đi mưa rửa tay ko ) . Bung 1 mắt trên cùng như ảnh chụp .,1
train_014474,không kết_nối được . hàng đểu . vận_chuyển nhanh,1
train_014475,Máy dùng đc nhưng giao hàng lâu quá,0
train_014476,Giày bị vàng ,1
train_014477,Chất_lượng sản_phẩm rất kémMua vê k dùng đk .,1
train_014478,""" 1 em ảnh ám vàng , 1 em ám xanh , nhưng nói_chung nhìn ảnh của em mobiistar chụp ngon_lành cành đào hơn ) """,0
train_014479,Phải cho 1000 sao mới đúng đậu_phộng siêu ngon . Trời_ơi nhìn đã muốn chén bóc ra ăn ngay và thấy ngon thiệt á . Đậu thơm bùik bị hôi mùi dầu như 1 số hãng khác .,0
train_014480,Sản_phẩm dùng chán chưa đi được 1 tiếng đã bay hết hạt ở cổ_chân,0
train_014481,Chất_lượng tốt bột mịn . Giao hàng nhanh . Nhưng giá quá mắc so với những trang bán hàng khác . Tiki có nhiều sản_phẩm bán rẻ . Nhưng nhiều sản_phẩm giá cũng trên trời quá . Tiêu_biểu là sản_phẩm này . Không hài_lòng . Sẽ không mua lần thứ hai .,1
train_014482,Quá đẹp < 3 shop legit,0
train_014483,tien nao cua do.may ban nao xai hang chinh hang roi se hieu hen .,1
train_014484,Sản_phẩm tuyệt_vời . Mình rất thích,0
train_014485,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Lúc_nào cũng tặng dây buộc tóc cute . Cảm_ơn c chủ đáng iu ! ,0
train_014486,Đóng_gói sản_phẩm rất kém . Gói bỉm bẩn_thỉu kinh_khủng đã rách vì bị cắt tem nên miếng bỉm bên trong cũng dính bụi bẩn luôn . Mình đã vứt đi coi như vứt tiền vào sọt rác vì chả biết liệu đã có những con gì chui vào trong gói bỉm rồi . Chưa kể giao hàng chậm . Quá thất_vọng ! ! !,1
train_014487,Chất_lượng sản_phẩm tuyệt_vời . Sẽ còn quay lại nhiều lần,0
train_014488,Chất_lượng giấy tốt mặt trơn nhẵn đóng_gói cẩn_thận .,0
train_014489,Chất_lượng sản_phẩm tuyệt_vời Rất đáng tiền Thời_gian giao hàng rất nhanh Đẹp hơn mong_đợi ❤️,0
train_014490,Shop bán hàng_không thành_thật bớt đồ khuyến_mãi kèm theo,1
train_014491,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Thời_gian giao hàng rất nhanh được tặng thêm quà xinh . Chất_lượng sẽ đánh_giá sau khi sử_dụng .,0
train_014492,Chất_lượng sản_phẩm rất kém . Rất không đáng tiền mùi nhựa khó_chịu không_thể sử_dụng . Màu_sắc khác 100% với ảnh quảng_cáo . Nói_tóm_lại mua về phủ xe thì tạm .,1
train_014493,Rất không đáng tiền kính về bị xước không nhu quang cao goi đồ còn thiếu,1
train_014494,Không hài_lòng lắm . Giao hàng đã note giao buổi chiều mà cứ gọi buổi sáng giao .,0
train_014495,Hàng chuẩn shop đóng hàng rất chắc_chắn và cẩn_thận,0
train_014496,Sp ok nhưng shope gói hàng đểu quá,0
train_014497,lần đầu mua của shop cực ưng vì shop đóng hàng gói hàng rất cẩn_thận và  Chất_lượng sản_phẩm tuyệt_vời,0
train_014498,Mỏng làm gì ... chỉ cần sinh_lý của 7 khoẻ như con 6s plus và ngoại_hình nhỏ_nhắn như 6 là được ...,1
train_014499,Chất_lượng sản_phẩm rất kém Đã thử đổi nguồn sạc 2.4 A nhưng vẫn phun rất yếu . Cả đêm ko thấy thơm du phòng máy_lạnh kín,1
train_014500,Giao nhầm sp hic,1
train_014501,Cọ k ưng mấy ,1
train_014502,Che khuyết_điểm tốt dễ tán,0
train_014503,chất_lượng ok mà giá lại mềm . shop phục_vụ nhiệt_tình . thanks shop nhé !,0
train_014504,Chất_lượng sản_phẩm tuyệt_vời Shop phục_vụ rất tốt Xin_lỗi shop vì lúc đầu k đọc kĩ . Sản_phẩm rất đẹp với giá tiền nha mọi người,0
train_014505,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Mình ở xa nhờ shop gói cẩn_thận dùm và sách đến tay mình hoàn_hảo luôn ,0
train_014506,Giay bi loi,1
train_014507,hàng giao không đúng màu ... dat mau do đua mau xanh ... bàn_phím bị Bung lên phải dan keo lại .. chỉ co vai trăm Ma phai gửi lên cho kiểm_tra Thì bo mẹ cho_rồi ... giao hàng hong kiểm trước ... kiểu nay không co mua lan Hai đau ..,1
train_014508,mua loa loyfun shop giao loa uoudio ko hiểu tại_sao giao hàng nhanh_chóng,1
train_014509,Không dùng đc 4g mà chỉ có 3g Tốc_độ chậm,1
train_014510,Dùng đc 2 ngày bị hỏng sửa mất gần trăm_nghìn ,1
train_014511,Giày hơi kích chân có đi tất chỉ đi đc tất mỏng như tất giấy thôi,0
train_014512,Chất_lượng sản_phẩm rất kém Dây_điện bị lỗi . Nt_Shop ko trả_lời .,1
train_014513,Giao hàng rất nhanh đóng_gói cẩn_thận Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_014514,Cắm vào mà ko thấy phun sương,0
train_014515,Không tặng kèm hộp,1
train_014516,mới nhận hàng chưa được 1ngay mà nghe hết pin tắc nguồn sạc rồi mà mở nguồn ko lên ... đề_nghị shop cho đổi hàng khác .. làm_ăn lâu_dài chứ đâu phải 1lan đâu,1
train_014517,Đặt 2 chỉ giao 1 . Thất_vọng .,1
train_014518,Shop phục_vụ rất tốt lấy đúng hàng hàng đẹp lắm,0
train_014519,Thời_gian giao hàng nhanh . Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Còn chất_lượng chưa biết ban_đầu thì thấy ok,0
train_014520,Sạc nhanh không bị nóng như cái cũ . Sạc s7e 1h30p đầy . Hàng ngon,0
train_014521,Đóng_gói sản_phẩm rất kém_son bị chảy ra ngoài tùm_lum,1
train_014522,Thời_gian giao hàng rất nhanh bánh ngon tks shop !,0
train_014523,SP theo hình thì thấy lạ đẹp không ngờ khi nhận hàng mới thấy quá tệ 1 là kĩ_thuật may không ráp lại không đều_đặn ráp méo_mó tùm_lum . 2 là nam_châm to nhưng độ hít rất yếu_ớt lắm nếu chạy nhanh hoăc sốc mạnh sẽ bị rơi xuống_đường ngay nếu không cột phụ vào ghi_đông xe . so với số tiền shop bán rất đắt không hợp_lý . đề nghi khắc_phục và cải_tiến lại .,1
train_014524,Sản_phẩm đẹp y hình . Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Rất đáng tiền Thời_gian giao hàng rất nhanh,0
train_014525,Chất_lượng sản_phẩm kém mới đeo đc 1 bửa mà hở keo tùm_lum rồi ...,1
train_014526,Giấy mỏng xấu  Chất_lượng sản_phẩm rất kém Rất không đáng tiền,1
train_014527,Mua hàng của shop nhiều lần rồi lần nào cũng rất chim ưng . ❤Thanks shop nhiều ạ ❤❤,0
train_014528,Mua ao mua bo shop giao ao mua doi LAM sao DANH_Giá the nao day,1
train_014529,lọ nhỏ vkl mà chụp làm như to lắm bố_láo ăn_cắp Chất_lượng sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Shop phục_vụ rất kém Rất không đáng tiền Thời_gian giao hàng rất chậm,1
train_014530,Giày đáng tiền,0
train_014531,Sản_phẩm rất ok shop nhé .,0
train_014532,Hàng đẹp giao hàng cực nhanh !  Sẽ ủng_hộ shop dài dài,0
train_014533,Sản_phẩm chính hãng Shop tư_vấn rát nhiệt_tình ,0
train_014534,Chất_lượng sản_phẩm rất kém . Xay đá không được nhuyễn khó lắp nắp dễ bung . Không nên mua .  ,1
train_014535,Sp đẹp y hình giao hàg hơi lâu phù_hợp vs giá tiền,0
train_014536,mình ăn hơi bị gắt cổ,0
train_014537,Hàng chuẩn  Rất đáng tiền . Lần sau mong shop chuẩn_bị hàng nhanh hơn chút,0
train_014538,Nhanh tróc chữ ngoài lớp vỏ . Cọ chắc_chắn . Chì chắc_chắn . Chỉ là không đủ mềm nếu muốn kẻ thêm mắt,0
train_014539,Sản_phẩm so với giá tiền thì ok ạ !,0
train_014540,"Tiki giao hàng cho khách quá trể so với cam_kết . Đặt_hàng thành_công vào ngày 22/2/18 , thời_gian dự_kiến giao hàng được xác_định chậm nhất là 02/3/18 ( 2 tuần ) . Tuy_nhiên hết ngày 02/3 mà vẫn chưa nhận được hàng và cũng không nhận được bất_cứ thông_tin gì từ Tiki . Chờ đến 06/3 vẫn không thấy hàng , khách gọi đến hotline thì mới được trả_lời là hàng không có sẵn nên phải order từ nơi khác , vì_vậy đã dẫn đến sự chậm trể trong giao hàng . Và ngay sau đó , đơn hàng mới được xử_lý , và 03 ngày sau nhận được hàng . Câu hỏi đặt ra : 1 . Hàng không có sẵn tại_sao vẫn rao bán trên web của tiki , và vẫn chấp_nhận thanh_toán để đơn hàng được giao_dịch thành_công ? Phải_chăng tiki không trung_thực trong rao bán hàng ? 2 . Ngay khi đơn hàng được xcas nhận , lẽ_ra tiki phải tiến_hành xử_lý , nhập hàng , và xuất hàng . Tại_sao không xử_lý mà vẫn cứ ngâm đơn hàng rất lâu như_thế ? 3 . Tại_sao khi giao hàng trể sau deadline lại không thông_báo cho khách_hàng về tình_trạng trể ấy ? 4 . Và một_số vấn_đề khác . Tóm_lại , hàng nhận được đúng với mô_tả trên trang tiki ; tuy_nhiên , việc xử_lý đơn hàng , giao hàng , thông_tin cho khách_hàng quá chậm trể ( mất 03 tuần ) . RẤT KHÔNG HÀI_LÒNG VỚI TIKI !",1
train_014541,Đã mua đến lần thứ 2 còn rủ roommate mua cùng ít khi fb nhưng giày shop đẹp thực_sự ❤️,0
train_014542,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hơi muộn xíu tẩy lông dùng rất tốt tẩy sạch hết lông . Sữa rửa mặt đc ghi rõ_ràng ngày sản_xuất và hsd cách sử_dụng hướng_dẫn chi_tiết . Từ giờ mua mĩ_phẩm gì sẽ ủng_hộ .,0
train_014543,Hàng tốt giá tốt Tiếp_tục ủng_hộ shop,0
train_014544,dây cắm vào bị giựt ,1
train_014545,ban hang khong su dung duoc,1
train_014546,Hàng đẹp . chất_lượng . mỗi_tội ráp lâu quá,0
train_014547,Xuất_sắc lun_son từ vỏ đến chất_son ko còn gì để bàn đây là cây đẹp nhất từ trước đến giờ mà mình mua,0
train_014548,Giá quá rẻ  Chất_lượng sản_phẩm tuyệt_vời,0
train_014549,Shop phục_vụ rất tốt Chất_lượng sản_phẩm kém,1
train_014550,Giày quá tệ mua vè vứt xó vì bé mang đau chân,1
train_014551,Hướng_dẫn chi_tiết . Tốc_độ ổn . Không biết có dùng được tận 1 năm hay không thôi : ) : ) : ),0
train_014552,Hàng y hình đẹp ngoài mong_đợi,0
train_014553,Chất_lượng sản_phẩm tuyệt_vời_Son kem mềm mịn dễ lên màu,0
train_014554,Không ổn cho lắm .. nói đường làm nẻo . Sản_phẩm không tốt,1
train_014555,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Thời_gian giao hàng rất nhanh . Chất_lượng chờ time,0
train_014556,không biết tiki có giao hàng lộn không mà cuốn nhà_giả_kim bản tiếng anh này rất tệ . Tệ ở chất_lượng trang sách . cầm lên là mình mất cả cảm_hứng để đọc . giấy của sách màu sẫm và thô . thất_vọng quá,1
train_014557,Giao k đúng hàg ib k tl Thái_độ kém K mua shop này nữa,1
train_014558,Chất_lượng sản_phẩm rất kém Rất không đáng tiềnvừa ngọt nợ vùa giòn vụn nhiều ớt nữa ,1
train_014559,Đóng_gói sản_phẩm rất kém rách hết cả sản_phẩm bên trong,1
train_014560,Chất_lượng sản_phẩm rất kém ... sản_phẩm ko giống hìnhmua một cặp mà hai chiếc khac nhau .. chán,1
train_014561,"Mặt trước hao_hao sony , nút home lại giống samsung , viền thì giống táo , nắp lưng y_chang xperia ZL 2 . Không tin_tưởng hàng TQ lắm .",1
train_014562,Shop huong dan rat nhiet tinh,0
train_014563,Mình có vài chia_sẻ : đầu_tiên về việc giao hàng . Chỗ mình và chỗ shop cách là 2 quân giáp nhau mà đúng 1 tuần ship mới đưa hàng đến . Mình chịu.Thứ 2 là về sách : sách k đc mới mà méo ở cạnh bên trái bị nhăn khá nhiều . Thân !,1
train_014564,đặt ốp hồng bao stick thì gửi cho ốp vàng bao totoro . Thay_đổi hàng cũng k nói với khách 1 câu . Với_lại bảo_vệ sạc hơi lỏng k chắc_chắn . Biết là hàng flash sale rẻ cũng k mog đợi gì nhiều về c.luong nhg cũg k có nghĩa là đặt 1 đằg giao 1 nẻo . Cảm_ơn shop chắc k có lần sau ah,1
train_014565,Chất_lượng sản_phẩm tuyệt_vời . So kute,0
train_014566,""" Đợi ip8 vậy """,1
train_014567,Nhìn dép hơi ngốc_nghếch > < nhưng vs 60k thì oke ròi ,0
train_014568,Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Tuy_nhiên Chưa mặc nên chưa biết chất thế_nào,0
train_014569,Hàng ko đúng hình chất_lượng thì ko ưng_ý,1
train_014570,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn giao hang rất nhanh noi yen tam mua sam cam on shop ,0
train_014571,Đóng_gói sản_phẩm chắc_chắn Thời_gian giao hàng nhanh tiền nào của đó Thời_gian giao hàng nhanh cân nhiều lần ko có lệch,0
train_014572,Dep lm nha chủ shop nhiệt_tình lm luôn nhưng ko đọc kĩ bài viết nên mình chọn size hơi rộng tại mình chuk tại ai  . Bởi z khuyên mấy bạn mua sao nên lua size nhỏ hơn 1 số doi vs giày nhà . Vừa rẻ chu shop lại nhiệt tinh sẽ gắn bo lâu dai,0
train_014573,""" con này với e8 đều oke nhé b . gpu trên e này đủ xài game vài năm nữa """,0
train_014574,Tất mỏng như tất giấy vậy ớ . Chất_lượng sản_phẩm kém,1
train_014575,Tệ hơn cả tưởng_tượng,1
train_014576,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh Chất_lượng sp khá tốt so với số tiền .,0
train_014577,Bánh vừa thơm vừa ngon bên trong nhiều kem sẽ ủng_hộ shop dài ạ ,0
train_014578,rất ưng_ý . rẻ mà đẹp ,0
train_014579,Chất_lượng sản_phẩm tuyệt_vời . Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Thời_gian giao hàng rất nhanh .,0
train_014580,Thời_gian giao hàng rất nhanh nhưng kg giao hang dung mau,0
train_014581,Ko họp y cho lam nha ban,0
train_014582,Mau ko giong hinh,1
train_014583,Áo đẹp chất ok . Shop rất nhiệt_tình .   Rất đáng tiền .,0
train_014584,Nhân_viên bán hàng_không hợp_tác,1
train_014585,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Dễ sử dụngmong chờ độ bền cao nữa là good tuyệt_đối,0
train_014586,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Form giày chuẩn với size mình đặt cỡ 36 vừa in luôn,0
train_014587,Hàng dỏm ! Ko nên mua,1
train_014588,Đh rất nhẹ,0
train_014589,Shop trí_thức ghê_gớm,1
train_014590,Đặt kiểu này đua kieu khac trong khi do minh la ung ho dhop thuong xuyen luon . Da zay mà don hang khac cua minh con dong thieu hang qua . Du bik cuoi nam ban ron nhung buon ban phai lam cho khach tin tuong chu . Lam nhu zay riet k con don hang nao nua luon . That vong ve shop qua ,0
train_014591,Chất_lượng sản_phẩm tuyệt_vời Giao hàng hơi lâu còn về giày thì rất đẹp Rất đáng tiền,0
train_014592,Định trả hàng nhưng shop tư_vấn quá nhiệt_tình nên mình dùng luôn .,0
train_014593,"Mình thấy cuốn sách cho Quảng_Văn xuất_bản nội_dung lại khá mới_lạ về người khuyết_tật tìm_kiếm trên mạng cũng thấy nói là nằm trong top truyện hay gì đó nên không ngại_ngần đặt mua ngay . cuối_cùng phải nói là vô_cùng nhàm_chán . Đọc được 1/5 câu truyện là mình đã đóng sách lại thở_dài vì tiếc tiền dại_dột vì mua nó . Mình chưa hoàn cuốn sách đọc đến 1/5 rồi lật sang phần cuối coi ngoại truyện gì gì đó cũng không hiểu rõ ai là nhân_vật chính ( chị họ hay cô em họ ? ! ! ? ) Chỉ thấy xây_dựng kết_cấu nhân_vật lại bình_thường như_vậy . Trường SS tuyển dạy gắt gaothế này thế nọ thực_sự tình_tiết khá là "" "" làm quá hoá "" "" làm kiểu thí_sinh ai_ai cũng nhu_nhược vậy . : ( ( Giám_khảo dù có giỏi_giang thế_nào cũng ko nên chà_đạp lên ước_mơ của người khác như_vậy . ! ! ! Coi mất phát rồi thí_sinh OUT luôn sao ? ! Đời có ai_lại ngông_cuồng đến thế ? Tình_tiết làm nhân_vật bốc_đồng lại có chút gượng_gạo cứ như ép_buộc yêu nhau . Khá là tự_cao_tự_đại nữa nhân_vật thì có_thể ko thể_hiện cái tự_cao nhưng tác_giả lại cứ như muốn nâng họ lên mây_xanh .. Đọc 1/5 cuốn truyện chưa thấm được nhiều chỉ đủ làm mình gấp sách lại rồi để đó chờ khi nào bình_tâm cố đọc thử xem sao . Có_thể là do mình ko thích những truyện nhẹ_nhàng đọc rồi để đó nên mới nhận_xét khá là tiêu_cực hhahha . Được_cái cái bìa nhìn đẹp lắm",1
train_014594,Gói hàng cẩn_thận dịch_vụ tôt ,0
train_014595,hàng kém chất lượngdây kéo dễ bị gãy.khoobg hài_lòng .,1
train_014596,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh Cảm_ơn shop vì quà tặng nhé ^ ^,0
train_014597,""" Thiết_kế thì không có gì thay_đổi nhưng cái vỏ nhôm trên HTC thật tuyệt hơn tất_cả hãng còn lại , nó cứng và bền hơn nhiều iphone , samsung , smartphone trung_quốc .. nhiều . """,0
train_014598,CÁC BẠN K HAY ĐỌC TRUYỆN > > NÊN MUA > HAY ĐỌC TRUYỆN > > K NÊN MUA,1
train_014599,Nội_dung tác_phẩm hay nhưng tác_giả dịch sai chính_tả câu văn lủn_củn ngắt khoảng_không hợp_lý ; đọc tuột cảm_xúc cực_kì . Chắc hết dám đọc sách dịch,1
train_014600,Đặt_hàng mãi với nhận được hàng tầm 1 tuần . Giao hàng lâu hơn những sản_phẩm trước_đây . Đóng_gói cẩn_thận . Do là đồ đúc và nồi đáy loe từ dưới lên trên nên kích_cỡ thực_tế nhỏ hơn kích_thước của những sản_phẩm bằng inox . Hàng chất_lượng hạng B. Mép vung bị méo_mó hai chỗ . Có_thể do sản_phẩm lỗi nên nhà_cung_cấp mới giảm_giá . Nếu đã biết trước sản_phẩm hạng B như_vậy thì đã không mua . Nói_chung nên đến một siêu_thị xem hàng thực_tế rồi hãy quyết_định mua thay_vì mua online !,1
train_014601,Mẫu_mã đẹp .. âm_vang ,0
train_014602,Chất_lượng sản_phẩm rất ok trong tầm giá .. cầm_chắc tay to hơn mình nghĩ ^ ^ thanks shop .,0
train_014603,Tiền nào giầy nấy . Cũng ok .   Thời_gian giao hàng rất nhanh,0
train_014604,em đặt_hàng dùm con bạn mà shop giao đến thiếu trong khi nó đưa tiền đủ rồi e cũng nói nó chụp hàng đủ thứ như lời shop dặn mà cũng ko được bù nói là đơn tiếp_theo bù rồi còn mở_hàng thì quay clip lại . Thôi em hông dám đặt nữa đâu lỡ bị quên nữa sao ? Shop làm e áy_náy v bạn e quá huhu TT ^ TT,1
train_014605,Hang fake shopee nen ktra lai,1
train_014606,Shop nhiệt_tình . Chất_lượng sản_phẩm tuyệt_vời . Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh,0
train_014607,Sản_phẩm có chất_lượng ngang_bằng giá tiền . Kẹp bấm mi lỏng_lẻo phần đệm bị xiên_xẹo dễ là gãy lông_mi mi cong không đều . Kéo tỉa nhỏ gọn dễ sử_dụng . Mình thấy đồ lấy ráy tai bị sét nên chưa dám dùng . Nhíp nhổ là ổn nhất sử_dụng được lâu nhất . Được ưu_thế là giá rẻ ( Hồ_Cẩm_Đào mà lị ) .,1
train_014608,Sản_phẩm rất ok . Tiếp_tục ủng_hộ shop,0
train_014609,Chất_lượng sản_phẩm tuyệt_vời . Ốp rất đẹp ạ !,0
train_014610,Giày size 41 dán mác 40 lừa khách . Bưa shop .,1
train_014611,cái này là_son gió tuỳ mỗi người mà lên màu đậm nhạt có lẽ người mình nóng với khô quá hay sao đó lên màu rất rất đậm nhìn cực kì già và xấu chưa kể khoản khô môi cực kì và cảm giác như làm thâm môi vì tẩy trang không ra mình dùng dầu ô_liu để tẩy rồi rửa lại bằng sửa rửa mặt mà môi vẫn còn màu tím ngắc nhìn rất đáng sợ có mùi và vị rất là hoá học và nặng lỡ nuốt phải cảm thấy khó chịu lắm và cả 2 cây lên màu chẳng thấy khác nhau là mấy cam hay hồng thì lên môi vẫn là một màu hồng đậm tím tái cực kì xấu,1
train_014612,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Son_Lên màu đẹp . Tiếc là nhanh bị trôi màu,0
train_014613,Cây có phần bị gãy lấy nắp khác đậy lên không thấy tưởng hàng tốt lắm ai_ngờ hàng dỏm,1
train_014614,Cảm_quan bịch bỉm giống voi loại m dang dùng nhưng khi dùng 1 miếng r thì thấy khác_biệt rất rõ . Bỉm thấm hút kém khi thấm vón cục lổn_nhổn . Bỉm thường vón hạt hút ẩm sẽ đông lại giống như thạch nhưng ở đây lại xh vón cục . Mùi khó_chịu . Thấy fs nên ham rẻ mua ai dè ... k dám dùng tiếp cho con,1
train_014615,Thời_gian giao hàng rất nhanh Giày đẹp,0
train_014616,Dép đẹp . Mang rất êm . Ưng lắm,0
train_014617,đúng là shop bán băng_dính có khác đóng_gói siêu chắc_chắn ⭐️⭐️⭐️⭐️⭐️,0
train_014618,Quá ngon luôn . Vừa rẻ vừa ngon ,0
train_014619,""" Tôi xem đi xem_lại cái clip về con surface book này đến chục lần : ) . Cũng là máy_tính lai cả nhưng thiết_kế của con này ấn_tượng quá . Cái bản_lề sẽ được mổ sẻ sớm thôi . Vuông_vức , mạnh_mẽ , kiểu_dáng phá_cách ấn_tượng ( chỉ có chút lăn_tăn là máy không kín với bàn_phím , liệu có gây phiền_nhiễu gì không , ví_dụ bụi chẳng_hạn ? ) , cấu_hình cao , phải nói là quá tốt . Microsoft đã phần_nào xoá tan nghi_ngờ về trình_độ thiết_kế sản_phẩm của họ . Dù_sao đi_nữa Microsoft cũng mới chuyển_mình thành hãng sản_xuất cả phần_cứng lẫn phần_mềm . Và sản_phẩm như thế_này là quá tuyệt rồi . """,0
train_014620,Giao thieu hàng kém uy_tín,1
train_014621,Chất_lượng sản_phẩm tuyệt_vời nhung goi hang ko can than bi mop meo nhieu cholan sau can than hon shop nhe,0
train_014622,Màu hồng đẹp thực_sự ạ  Thời_gian giao hàng rất nhanh Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_014623,Ko bk tả đầu cọ như_thế_nào chỉ có_thể ns là sờ rất sướng máy đc đóng_gói cẩn_thận và nhìn sang choảnh . Da sau dùng cũng láng mịn hơn chút có_khi dùng lâu hơn da sẽ đẹp ^ . ^,0
train_014624,sản_phẩm khác mô_tả ban da,1
train_014625,Chất_lượng sản_phẩm tuyệt_vời ( ๑ > ◡ < ๑ ),0
train_014626,Chất_lượng sản_phẩm tuyệt vờ.i Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Rất đáng tiền,0
train_014627,Đóng_gói sản_phẩm rất đẹp và chắc chắn.nhưng chân nhỏ quá mang rộng  Rất đáng tiền,0
train_014628,Shop ghi là kobuko nhưng khi nhận thì k phải hãng đó,1
train_014629,Hàng nguyên seal nhưng phát_hiện bị móp viền . Gọi tiki để hỗ_trợ như quy_trình dài_dòng để đổi lại được sản_phẩm mới / hoàn tiền . Cảm_thấy mất thời_gian lôi_thôi nên đành sử_dụng luôn,1
train_014630,Chất_lượng sản_phẩm tuyệt_vời chủ shop cũng tuyệt_vời,0
train_014631,Thời_gian giao hàng rất nhanh - Đóng_gói sản_phẩm rất đẹp và chắc_chắn Đặt_hàng tối hôm trước trưa hôm sau giao lẹ thiệt : ) Rất đáng tiền .,0
train_014632,Hơi khó lắp ban_đầu và các mối nối hơi lỏng . K có hướng_dẫn lắp_ráp phải tự mày_mò . Đóng_gói kỹ có bao hơi . Giao hàng nhanh . Nói_chung ok chấp_nhận đc sẽ đặt mua thêm .  ,0
train_014633,Rất ko hài_lòng về cách làm_việc of shop . Ko fai lan dau tien mua hag qua mạng . Nhug trc g cac chủ shop luôn rat nhiet tinh chu_đáo . Chưa bao gio gap truog hop nhu vay .,1
train_014634,Gói ỉu không giòn,1
train_014635,Hihi mua hàng của shop mấy lần đều thích lắm vì hàng đảm_bảo có quà bé bé là gói trà và shop rất vui_vẻ dễ_thương nữa ,0
train_014636,Giá tốt . Sản phảm tốt,0
train_014637,""" Mình mua đc chục hôm k thấy bị sao hết . 3g vina căng đét """,0
train_014638,shop gì đâu mà chu_đáo ghê á đã mu hàng mà_còn tặng kèm nữa chứ siu iu chất_son siu thích Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chất_lượng sản_phẩm tuyệt_vời Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh,0
train_014639,Áo đẹp lắm ạ ,0
train_014640,Chất_lượng sản_phẩm tuyệt_vời rất là thơm mùi dễ_chịu 2 giọt thì mùi hơi gắt 1 giọt thì thơm mùi nhẹ hơn là vừa tuỳ người thích mùi nặng hay nhẹ đặc_biệt là thơm lâu lắm nha cả ngày vẫn còn thơm luôn Rất đáng tiền,0
train_014641,Dầu đặm đặc ghê shop ạ.lúc trc e có mua của shop khác màu nhạt lắn lun,0
train_014642,quá nhỏ . shop nên ghi_chú khoảng bnhju gam để khách biết,0
train_014643,Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Thời_gian giao hàng rất nhanh . Chụp barcode hiện lên như thế_này là sao nhỉ ? ? ?,0
train_014644,Shop phục_vụ rất kémbảo mua f3 phiên_bản mới giao f3 cũ thì dán vào đâuquá thất vọngsản phẩm_giá k đáng mà lm ăn như_thế,1
train_014645,Đặt kiểu nọ giao kieu kia,1
